LHS_Feed_Flow,HYSYS_Reflux_Ratio,HYSYS_Draw_Rate,HYSYS_Total_Stages,LHS_D_F_Ratio,Propane_Purity_Top,Butane_Purity_Bottom,Reboiler_Duty,Condenser_Duty,Top_Temperature,Bottom_Temperature,Status
100.0,2.0,90.0,40.0,0.9,0.9999982814504449,0.9999845793245102,3914339.602963814,3567689.8248272496,43.85380867943951,99.59736659623746,Success
69.24520879028881,0.5674148287469973,1278.6127423470507,91.46052639418812,4.118744302028165,0.9300081258827877,69.0,39.0,1278.6127423470507,1278.6127423470507,1258.6127423470507,4.118744302028165,85.05903274411213,,,,,,,NonConverged
71.24777205960193,0.5496185809262973,2100.778174258406,71.3099228124209,2.7017226930102325,0.9226910783370504,71.0,39.0,2100.778174258406,2100.778174258406,2080.778174258406,2.7017226930102325,65.79702957592447,,,,,,,NonConverged
33.271226975983865,0.48956965118230555,2155.745205138415,111.75455225564305,1.619272202839789,0.857312060914632,33.0,16.0,2155.745205138415,2155.745205138415,2135.745205138415,1.619272202839789,95.80852551087727,,,,,,,NonConverged
78.43447376560147,0.48182444746783726,1734.0482864596302,85.12909480637403,2.4937240263414013,0.9120356262928926,78.0,38.0,1734.0482864596302,1734.0482864596302,1714.0482864596302,2.4937240263414013,77.64076729747836,,,,,,,NonConverged
43.844323300585245,0.6464071483895306,2376.6442089838492,124.79123924684255,3.997942806772433,0.8904389836822525,44.0,28.0,2376.6442089838492,2376.6442089838492,2356.6442089838492,3.997942806772433,111.1189842474073,,,,,,,NonConverged
43.05104756881843,0.5453766536900877,1601.5880901147348,105.32590805879303,4.460405922516323,0.8829368428803052,43.0,23.0,1601.5880901147348,1601.5880901147348,1581.5880901147348,4.460405922516323,92.99612473493201,,,,,,,NonConverged
31.774015698932907,0.4566990600983654,1753.6833928207795,75.2660372010635,1.9808379744150355,0.917722440601314,32.0,15.0,1753.6833928207795,1753.6833928207795,1733.6833928207795,1.9808379744150355,69.07333135454928,,,,,,,NonConverged
42.85994697959955,0.6862501778114906,1612.3935408606208,107.43904712850065,4.181500288279597,0.8869038906320232,43.0,30.0,1612.3935408606208,1612.3935408606208,1592.3935408606208,4.181500288279597,95.28810890406453,,,,,,,NonConverged
79.463500899205,0.39448033002185423,1437.4670644559412,72.7985275460498,1.749507674966638,0.9357783830478026,79.0,31.0,1437.4670644559412,1437.4670644559412,1417.4670644559412,1.749507674966638,68.12328839530339,,,,,,,NonConverged
65.85896692427474,0.533625694625304,1999.6780316393338,97.48625176080942,4.4914693733582975,0.853628489975488,66.0,35.0,1999.6780316393338,1999.6780316393338,1979.6780316393338,4.4914693733582975,83.21704188395,,,,,,,NonConverged
36.66631940764191,0.5420385383918092,1340.5506435385814,125.4470002285168,4.884870422399992,0.8974821401997807,37.0,20.0,1340.5506435385814,1340.5506435385814,1320.5506435385814,4.884870422399992,112.58644224673164,,,,,,,NonConverged
31.288158567850918,0.5035947332025832,1698.199789383539,98.31265652215353,2.4638055376957397,0.9021971571187585,31.0,16.0,1698.199789383539,1698.199789383539,1678.199789383539,2.4638055376957397,88.69739922307988,,,,,,,NonConverged
51.22931938534637,0.6556880806855129,1940.747354786014,101.3437232215956,2.916085416563111,0.8937793611617577,51.0,33.0,1940.747354786014,1940.747354786014,1920.747354786014,2.916085416563111,90.5789281987517,,,,,,,NonConverged
